ancient,old,new,CTB 0.001ug/ml Slide#14525 CFG#2342 v5.0 Alexa488 10/13/11 HJ,CTB 0.01ug/ml Slide#14525 CFG#2342 v5.0 Alexa488 10/13/11 HJ,CTB 0.1ug/ml Slide#14501 CFG#2342 v5.0 Alexa488 10/4/11 HJ,CTB 1ug/ml Slide#14486 CFG#2342 v5.0 Alexa488 10/3/11 HJ,CTB 10ug/ml Slide#14501 CFG#2342 v5.0 Alexa488 10/13/11 HJ,WT-VCC (180ug/ml) CFG#2364 Slide#:14512 10/06/2011 Alexa488  CMZ,WT-VCC (10ug/ml) CFG#2364 Slide#:14518 10/06/2011 Alexa488  CMZ,WT-VCC (1ug/ml) CFG#2364 Slide#:14518 10/06/2011 Alexa488  CMZ,VCC-truncated 180ug/ml Slide#14638 CFG#2364 v5.0 Alexa488 11/7/11 HJ,CtxB T49I 200ug/ml Slide#14930 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB H20Y 200ug/ml Slide#14931 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB dm 200ug/ml Slide#14928 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB classical 200ug/ml Slide#14929 CFG#2485 v5.0 Alexa488 12/19/11 HJ,Cad-1 (200ug/mL) Slide#11341 CFG#1847 v4.1 Alexa488 1/14/10 Hong,Cad-2(200ug/mL) Slide#11342 CFG#1847 v4.1 Alexa488 1/14/10 Hong,Cad-3 (200ug/mL) Slide#11343 CFG#1847 v4.1 Alexa488 1/14/10 Hong
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,116.901725,140.35542500000003,57.60147499999999,171.27739999999994,94.14279999999997,481.74602499999986,60.84610000000001,109.54527499999998,64.61704999999999,41.154875,138.52725,228.321325,52.45804999999999,0.4019999999999993,3.850550000000004,5.6364
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-6(Manα1-3)Manα1-6)Manα-Sp9,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-6(Mana1-3)Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,68.99395000000001,61.55240000000002,32.98884999999999,26.201325,84.06055000000002,381.40542499999987,87.0006,71.100825,34.945775000000005,4.1972000000000005,18.971775,117.69439999999996,14.948474999999995,1.8814750000000016,7.662274999999997,-0.15755000000000052
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-6(Manα1-2Manα1-3)Manα1-6)Manα-Sp9,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,16.9484,62.33397499999998,26.541025000000005,109.615425,0.29785000000001105,480.12937500000015,51.72959999999999,58.845125,45.64192500000002,21.929424999999995,27.930025,78.30517499999998,7.888025000000002,-0.32927500000000176,6.744100000000002,2.4680500000000007
Neu5Acα2-3Galβ1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-6)GalNAcα-Sp14,Neu5Aca2-3Galb1-3(Neu5Aca2-3Galb1-4GlcNAcb1-6)GalNAca-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,-11.814774999999996,66.12094999999998,65.85655,-9.560924999999996,74.39827499999997,219.6973,62.954475,45.117475,37.9504,9.833625,13.334775,83.73762500000002,28.675650000000005,-2.418025000000001,1.8192249999999996,-1.132150000000001
Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-3Galb1-3(Neu5Aca2-6)GalNAca-Sp14,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,44.70677499999999,33.37985000000003,24.77605,49.47405000000001,13.146224999999962,40897.124725,950.3371499999997,332.817675,61.405625,11.1675,17.530775000000006,37.36342500000001,17.898600000000005,1.8395999999999968,3.23135,3.595975000000001
,Neu5Aca2-3Galb1-3GalNAca-Sp14,,,,,,,,,,,,,,,,,
,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,,,,,,,,,,,,,,,,,
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,18.834925000000005,56.12495000000003,36.81592500000001,5.7224,35.558650000000036,39893.7474,1743.301375,692.37965,52.52452499999999,12.553874999999994,23.09275,99.3493,13.264600000000002,4.407225,8.24745,4.160075000000002
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,38.80757499999999,5.362525000000005,-0.1719500000000025,-9.99604999999999,8.198775000000014,37859.627299999986,2504.123,572.171425,48.1915,6.026450000000003,40.327325000000016,42.105175,20.70430000000001,-4.271674999999997,0.08255000000000212,2.6139750000000017
Neu5Acα2-8Neu5Acβ-Sp17,Neu5Aca2-8Neu5Acb-Sp17,Neu5Aca2-8Neu5Acb-Sp17,19.624525000000006,-3.734899999999982,69.44957500000001,39.762175,75.0632,335.90075,80.492475,77.92779999999998,90.073,26.979975,23.892925,72.56555,33.569425,4.327099999999999,5.50555,7.723499999999998
Neu5Acα2-8Neu5Acα2-8Neu5Acβ-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,80.62462500000002,27.770950000000035,32.30637499999999,18.754950000000008,62.80067500000003,283.17505000000006,59.90362500000001,63.33560000000001,66.025,12.889174999999998,12.996375,38.372925,9.72745,8.509225,-1.0537999999999978,-3.233274999999999
Neu5Gcβ2-6Galβ1-4GlcNAc-Sp8,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,49.3637,222.560675,35.22902499999999,138.673125,122.63372499999996,518.69355,159.886875,107.66997500000002,68.53447500000001,9.896075,34.690650000000005,29.362649999999995,26.681125,0.6553999999999975,6.814550000000012,2.6106749999999987
Galβ1-3GlcNAcβ1-2Manα1-3(Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Galb1-3GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,144.7221000000001,67.5337,88.96285,145.19932500000004,190.8713,43074.57222500002,19701.86455,1322.2608499999994,96.31882500000002,15.682899999999998,79.31922500000002,142.2215,31.846625,2.842599999999976,0.954525000000002,3.705675
Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-1.8192249999999743,31.15192500000001,37.72622500000001,-5.453375000000001,24.13052499999999,44099.62632500001,1787.0739,362.378425,107.821125,23.410400000000006,139.11717500000003,29.109425,25.817875,-0.17087499999999967,-1.828125,0.12552499999999964
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,82.68975,53.446999999999996,42.37555000000001,29.399225,124.50430000000006,40184.1052,2105.9319749999995,529.8475,46.7575,13.886725000000002,22.553274999999992,104.24867500000002,38.058975,-0.8124500000000001,2.8565000000000005,7.400100000000003
Fucα1-3(Galβ1-4)GlcNAcβ1-2Manα1-3(Fucα1-3(Galβ1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,Fuca1-3(Galb1-4)GlcNAcb1-2Mana1-3(Fuca1-3(Galb1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,47.728075,36.169825,39.398375,87.38014999999999,155.58982500000005,40665.054725,21664.843175,2088.718475,184.128975,29.035425,15.7643,177.93412500000005,50.31122499999999,1.1777750000000005,1.4873750000000021,8.690075000000006
Neu5Ac(9Ac)a2-3Galβ1-4GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-4GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",214.32915000000003,165.45600000000005,211.95695,253.3379,197.537225,200.74114999999995,60.274025,97.41115000000002,35.58735,5.683874999999999,19.988200000000006,41.72775000000001,15.048675,4.674225000000002,7.524049999999999,0.41162499999999896
Neu5Ac(9Ac)a2-3Galβ1-4GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-4GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",6.873424999999982,20.41655,21.147749999999995,31.06767499999998,104.411,284.324025,98.668625,68.27140000000001,121.93059999999996,103.08515,153.65229999999997,317.108375,170.969175,4.674225000000002,7.524049999999999,0.41162499999999896
Neu5Ac(9Ac)a2-3Galβ1-3GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-3GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",214.32915000000003,165.45600000000005,211.95695,253.3379,197.537225,200.74114999999995,60.274025,97.41115000000002,35.58735,5.683874999999999,19.988200000000006,41.72775000000001,15.048675,14.635650000000005,-1.6829,5.935825000000001
Neu5Ac(9Ac)a2-3Galβ1-3GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-3GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",6.873424999999982,20.41655,21.147749999999995,31.06767499999998,104.411,284.324025,98.668625,68.27140000000001,121.93059999999996,103.08515,153.65229999999997,317.108375,170.969175,14.635650000000005,-1.6829,5.935825000000001
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,13.255500000000012,25.96612499999999,33.254175000000004,22.41565,159.91019999999997,291.33435,97.53102499999996,137.004975,37.84497500000001,12.322225,23.991875,80.833525,40.8433,4.237200000000005,2.884625,-1.226449999999998
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,114.986675,103.75655,83.415425,92.08155000000002,73.36625,234.86445,79.07690000000002,83.23017500000002,104.66735000000004,13.79835,41.6435,150.47137499999997,35.67835000000001,0.6475499999999998,2.9313499999999992,1.833475
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,26.229225,-13.966750000000019,4.670674999999996,-66.30095000000001,8.12870000000001,126.86994999999996,71.89512500000002,72.0094,44.775,16.521425,41.241525,47.067575,20.4819,5.351424999999995,1.3371749999999991,14.63175
Galα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,20.730575000000016,60.517100000000006,46.9768,110.51302499999998,68.15867499999999,321.3155749999999,74.152775,66.0319,42.35115,24.4577,19.3913,70.350775,12.8688,-0.4919750000000001,-0.7809249999999981,-0.5880750000000008
GalNAcβ1-3Galα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,7.894975000000002,120.8095,61.4922,55.90252500000001,51.39835000000001,382.86702500000007,20.459100000000007,134.04535,40.470925,11.220274999999996,45.90357499999999,29.232474999999994,32.574525,5.0844,-0.5633250000000061,1.843550000000008
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,45.55885000000001,42.925725000000014,22.6675,0.8520250000000047,6.434524999999994,312.587225,89.89697499999998,65.59607499999998,52.854425,10.623475,5497.344800000002,42.619775,29.376724999999997,5.7293249999999984,-0.2629999999999981,6.8663500000000015
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,142.613275,298.2475,128.965125,90.407475,190.91825,429.533675,96.651625,109.07527499999996,33.331225,9.9905,13361.271675,40.1245,34.378875,5.186649999999997,-5.264400000000001,10.430124999999991
Neu5Acα2-3-Galβ1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-6)GalNAc-Sp14,(Neu5Aca2-3-Galb1-3)(((Neu5Aca2-3-Galb1-4(Fuca1-3))GlcNAcb1-6)GalNAc-Sp14,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAc-Sp14,208.60979999999995,184.70255,187.1383,220.345475,260.05525000000006,563.993825,186.24670000000003,101.394175,70.86335000000003,54.7277,91.85400000000004,82.54799999999997,63.63130000000002,4.073925,-0.040399999999999985,7.622949999999999
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,11.422474999999993,85.33045000000001,22.04615,86.69130000000004,124.31007500000004,158.70940000000004,34.31997499999999,78.06352499999998,42.08494999999999,7.357700000000001,4.175575000000004,47.62535000000001,19.604125,4.244475,-1.2317000000000011,3.0674499999999987
GlcNAcα1-4Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb-Sp0,54.3535,62.48467500000001,80.560575,68.682625,61.80237499999999,413.8297249999998,66.05922499999998,54.956425,59.57450000000001,4.798050000000002,17.3958,99.19,8.023224999999998,2.7433249999999987,4.840275000000001,1.2062750000000009
GlcNAcα1-4Galβ1-3GlcNAcβ-Sp0,GlcNAca1-4Galb1-3GlcNAcb-Sp0,GlcNAca1-4Galb1-3GlcNAcb-Sp0,110.68895000000002,30.085900000000013,41.38,67.927525,52.49510000000001,366.95405,88.74282500000002,111.2655,40.82137500000001,13.394675,19.6641,82.12652499999999,18.307300000000005,1.4913249999999998,1.0182749999999992,0.8965499999999995
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,27.55222500000001,24.98107499999999,18.796,92.119275,28.79025000000001,373.13985,52.12880000000001,84.21175,36.32827500000001,16.094375,11.606499999999995,50.5958,4.196649999999998,2.1290500000000003,5.3156500000000015,1.2687749999999998
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,121.310175,117.27485000000004,114.509375,129.99014999999997,248.91267499999992,623.0349249999998,74.70894999999999,129.41047500000002,73.07884999999997,59.12020000000001,118.0135,94.22159999999997,108.33065,6.830799999999996,16.252375,16.038899999999998
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2.313474999999997,-2.902574999999999,92.336975,22.99905000000001,96.16607499999996,283.134975,59.475125,29.42105,49.14772500000001,15.875699999999998,18.77895,53.8699,21.075475000000004,4.643675,5.854549999999999,9.479675
GlcNAcα1-4Galβ1-3GalNAc-Sp14,GlcNAca1-4Galb1-3GalNAc-Sp14,GlcNAca1-4Galb1-3GalNAc-Sp14,65.232325,52.608425,57.95257500000001,232.50885000000005,133.618525,453.329875,88.00672500000002,74.23797499999998,53.39189999999999,5.632099999999998,34.096650000000004,51.480825,32.67989999999986,1.6614000000000004,2.442475,5.381350000000001
Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,57.217375,29.16827500000001,50.0223,23.725625,62.86380000000001,17190.3409,208.72252500000005,128.86079999999998,45.23967499999999,20.9185,15.52465,31.43585000000001,9.364150000000004,1.745,4.130600000000001,8.045774999999995
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,5.206000000000016,34.959925,37.140050000000016,1.747624999999999,25.27650000000001,38926.298675,2744.7452,1152.10145,33.325525,9.069575000000002,36.70457499999999,17.289975,89.35360000000004,4.010399999999999,2.266024999999999,1.26105
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,33.4875,50.106350000000006,6.383849999999995,40.8607,35.426524999999984,970.0486,79.48285,50.20170000000002,55.319225,14.55925,17.835950000000004,46.1845,11.247325000000005,-0.647149999999999,3.7983499999999992,1.1908500000000046
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,158.75365,25.755125000000017,17.4354,56.28802499999999,61.64602500000001,437.789825,93.6986,78.22829999999998,71.75787500000001,9.832375,36.1027,25.229275000000005,20.879550000000005,-1.805075000000001,1.800500000000001,1.9758499999999997
Galβ1-4GlcNAcβ1-2Manα1-3Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,41.090999999999994,81.30735,-1.3794250000000012,81.71762500000001,139.28072500000007,698.6570999999997,102.6705,67.279825,50.81005,29.36237500000001,100.341375,126.501625,407.40482500000013,0.7285749999999975,17.581625000000006,7.6453000000000015
Galβ1-4GlcNAcβ1-2Manα1-6Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,13.707474999999995,50.23009999999999,101.672875,36.01919999999998,112.98784999999997,1799.8324000000002,121.05122500000002,104.82095,145.3571,19.327475000000007,12.405224999999998,85.961625,40.67780000000001,6.7867,1.1732249999999986,-0.01632500000000281
Galβ1-4GlcNAcβ1-2Manα1-3(Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Galb1-4GlcNAcb1-2Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,55.996,54.13997499999999,90.774725,59.610625,104.20542500000003,39749.644475,6874.860974999998,1393.54085,47.51765,16.817525,32.8104,118.32917500000002,211.746975,6.6620500000000025,0.7095000000000002,3.5821000000000023
GlcNAcβ1-2Manα1-3(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,99.17737499999996,101.83245000000002,45.85844999999999,91.829175,120.87895,43824.87965,1105.298675,496.8013,54.69165000000001,19.25345,11.489075,93.33675,20.286375000000007,10.241025000000008,8.021700000000006,8.42015
Galβ1-4GlcNAcβ1-2Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,132.22705000000002,159.65337499999995,159.14307499999995,111.755675,113.498825,46455.084325,1732.3455749999996,631.8115500000001,29.4945,16.16525,61.50309999999999,194.0498,68.7028,6.3699,6.082949999999999,3.36965
Galβ1-3GlcNAcβ1-2Manα1-3(Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Galb1-3GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,97.54285,363.4521,85.28980000000001,69.90650000000002,122.00379999999998,41393.732699999986,5670.263724999999,718.8780499999998,105.59485,12.378075,34.3299,173.44817500000005,41.841775,6.260049999999998,4.163324999999993,6.109375
Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-3(Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3(Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,,,,,,,,,,,,,,,24.164175,2.3443500000000004,1.4151000000000016
[6OSO3]GlcNAcβ1-3Galβ1-4GlcNAc-β-Sp0,[6OSO3]GlcNAcb1-3Gal b1-4GlcNAc-b-Sp0,(6S)GlcNAcb1-3Galb1-4GlcNAcb-Sp0,66.526025,116.85275,31.03924999999998,86.28490000000002,51.03455,519.5970249999998,120.7661,66.27430000000001,35.1427,15.589375,43.1423,81.17002500000002,36.4097,1.5138499999999997,2.222975000000001,5.125475000000002
KDNα2-3Galβ1-4(Fucα1-3)GlcNAc-Sp0,KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,126.70104999999997,67.55037500000002,35.63632499999999,115.522275,158.63080000000005,877.5447000000003,72.35,122.891625,51.128225,28.806674999999995,47.56367499999999,119.7748,50.44460000000002,3.39905,2.29,4.854125
KDNα2-6Galβ1-4GlcNAc-Sp0,KDNa2-6Galb1-4GlcNAc-Sp0,KDNa2-6Galb1-4GlcNAc-Sp0,70.803175,113.656275,92.39565,116.3071,68.331625,542.7694000000001,98.16564999999996,79.17852500000002,38.9973,13.439400000000004,55.10555000000001,34.51065,26.390274999999995,6.987950000000002,-0.9919999999999992,-0.9756250000000009
