ancient,old,new,AAL-2 (0.1ug/ml) CFG#2473  Slide#:14742 11/30/2011 Alexa488  CMZ,AAL-2 (10ug/ml) CFG#2473  Slide#:14742 11/30/2011 Alexa488  CMZ,AAL-2 (200ug/ml) CFG#2473  Slide#:14735 11/29/2011 Alexa488  CMZ,rAAL-2 103ug/ml Slide#15874 CFG#2649 v5.1 Alexa594 10/16/12 HJ,Biotin-rAAL-2 (200ug/ml) CFG#2807  Slide#:16374 V5.1 05/23/2013 Alexa488  CMZ,AAL(fungal) (200ug/mL) Slide# 11468 CFG# 1743 02/12/2010 V4.1 Alexa488 CMZ,Fungal AAL (200ug/mL) Slide#12853 CFG#2003 STA 488 5/19/10 Hong,Fungal AAL-50 (50ug/mL) Slide# 11385 CFG#2003 Alexa488 5/25/10 Hong,Fungal AAL-1 (1ug/mL) Slide#11340 CFG#2003 Alexa488 5/21/10 Hong,Fungal AAL-0.1 (0.1ug/mL) Slide#11385 CFG#1066 Alexa488 5/21/10 Hong
Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,15.798524999999994,26.626275,192.6703,-5.874674999999996,105.50857499999998,4729.1455,95.5865,17.982575,7.58765,-1.0758750000000008
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,8.350425000000001,32.744575000000005,72.97205,25.33245,9.277075,3521.570425,23.845250000000004,5.554050000000001,-0.17705000000000035,3.3876500000000016
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,34.705725,39.54667500000001,30.151599999999995,12.881000000000027,20.963325000000005,108.62795,11.400550000000004,-0.8417000000000003,4.583324999999999,7.419475000000001
Galβ1-4GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,6.940924999999997,22.861600000000006,28.25235000000001,37.136100000000006,6.629375,16.659250000000004,16.221374999999995,15.927125,1.6497000000000008,15.724525000000007
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAcα-Sp8,Galb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,,,,,,,11.843125,26.544324999999844,1.6782749999999993,5.457725,6.358825
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,Galb1-3(Galb1-4GlcNAcb1-6)GalNAc-Sp14,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,12.414424999999998,31.592075,26.513800000000003,7.819775,17.356724999999994,13.24395,6.420974999999999,4.2544,6.3679250000000005,7.375399999999999
Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb-Sp0,14.421525,21.239475,50.30429999999999,24.658225,-10.273975000000002,280.62465000000003,17.230324999999993,5.984275000000002,9.057950000000002,5.651799999999998
Galβ1-4GlcNAcβ-Sp8,Galb1-4GlcNAcb-Sp8,Galb1-4GlcNAcb-Sp8,14.643349999999998,32.1084,27.530725,48.8025,-11.501350000000002,25.462650000000004,5.8394499999999985,14.872899999999998,2.7332249999999974,14.338724999999995
,,Galb1-4GlcNAcb-Sp23,-3.5050500000000007,22.102325,21.542175,29.563525,18.083225,,,,,
Galβ1-4Glcβ-Sp0,Galb1-4Glcb-Sp0,Galb1-4Glcb-Sp0,40.65035,41.73935,43.9723,35.99080000000001,6.655050000000001,53.26350000000001,25.9326,4.820475,2.518299999999999,6.6393499999999985
Galβ1-4Glcβ-Sp8,Galb1-4Glcb-Sp8,Galb1-4Glcb-Sp8,31.416925,60.557475,66.16545,39.67665,29245.374175,216.14375,3.81175,8.05895,1.7214500000000008,3.2073
GlcNAcα1-3Galβ1-4GlcNAcβ-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,1006.082875,7704.516975,38950.6196,32.20985,24612.572575,38120.415525,24486.726950000004,8139.079025000001,898.1619000000002,130.122775
GlcNAcα1-6Galβ1-4GlcNAcβ-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,542.906775,5628.855300000001,32057.9614,1.3969499999999968,34.03077500000001,37271.89405,19310.666375000008,4795.501125000002,447.088125,37.81882499999999
GlcNAcβ1-2Galβ1-3GalNAcα-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,6.623850000000003,19.43475,18.242675,23.026199999999992,23090.52915,123.413225,2.670525,2.82565,5.715774999999998,2.3535249999999994
GlcNAcβ1-3(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-3(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,267.6357,2899.5246500000007,27742.833925000006,19.635525,8235.587825,29366.06730000001,5308.901175,1136.258375,36.2299,9.849574999999998
GlcNAcβ1-3(GlcNAcβ1-6)Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3(GlcNAcb1-6)Galb1-4GlcNAcb-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,58.92172500000001,974.3593500000003,17029.827774999998,30.638475,32112.9499,37222.25314999998,21114.821824999995,3162.8592,515.0138999999998,96.398775
,,GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,341.64282500000013,2842.5995000000007,37836.01655,17.374475,20865.4491,,,,,
GlcNAcβ1-3GalNAcα-Sp8,GlcNAcb1-3GalNAca-Sp8,GlcNAcb1-3GalNAca-Sp8,160.06975,1857.9584,29709.898325,12.805875,9197.45735,26828.48679999999,5895.504775,1394.95,48.52915000000001,7.3271000000000015
GlcNAcβ1-3GalNAcα-Sp14,GlcNAcb1-3GalNAca-Sp14,GlcNAcb1-3GalNAca-Sp14,29.6725,956.2757,13500.685450000004,36.117075,20687.0169,22787.099100000003,5781.8445,7.391099999999994,6.8389250000000015,8.160300000000003
GlcNAcβ1-3Galβ-Sp8,GlcNAcb1-3Galb-Sp8,GlcNAcb1-3Galb-Sp8,557.141975,7968.91115,31241.206999999995,41.35377500000001,26207.679875,22429.122550000004,7339.023775,3033.2843250000005,306.63375,19.342525
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,846.61365,9480.921924999997,35697.652875,32.8541,24601.759675,43028.248299999985,19530.497475,7070.70105,1150.65155,94.0396
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,733.1195,8356.839525,36222.8931,13.269475,27801.486075,37389.645225,17289.144849999993,8012.027700000002,1247.421575,20.39925
GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1021.488,11441.56495,37676.355025,39.400575,25756.21755,29585.161825000007,18737.479725,6858.286025,336.2605000000001,104.74472500000002
GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,700.5190499999999,8510.593649999999,34263.862525000004,8.0105,21.53145,28557.482925,8464.383725,2539.006375,410.751,23.019900000000003
GlcNAcβ1-4-MDPLys,GlcNAcb1-4-MDPLys,GlcNAcb1-4-MDPLys,3.7462250000000012,2.949449999999999,14.260175000000006,19.470075,1646.857625,125.644325,2.646324999999999,2.33845,3.0821500000000004,3.520399999999998
GlcNAcβ1-4(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-4(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,3.98545,30.37245000000001,54.9568,11.4922,11.364399999999995,3802.378975,12.018724999999998,5.1197750000000015,6.6755749999999985,5.589699999999999
GlcNAcβ1-4Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,-9.86215,-10.3968,11.797675,4.096374999999998,1086.826875,25.144700000000004,6.0509999999999975,4.645674999999999,6.0409500000000005,4.640974999999999
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4β-Sp8,(GlcNAcb1-4)6b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,47.102175,561.533975,3381.013075,8.081950000000004,1949.4451500000007,20904.30105,2096.77315,99.094075,7.26045,1.7776500000000013
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,(GlcNAcb1-4)5b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,81.262725,707.29215,3746.8536999999988,12.038249999999998,3083.9579750000007,21219.636825,4983.2269000000015,124.48842499999998,2.38535,3.7293249999999993
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,26.66805,338.5547,3943.43795,17.593200000000007,3907.4441,20820.034875,4431.7361,92.390475,8.265,3.8434
GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,GlcNAcb1-6(Galb1-3)GalNAca-Sp8,,,,,,,21137.4189,509.917025,7.815575000000001,8.120925000000002,4.3607
GlcNAcβ1-6GalNAcα-Sp8,GlcNAcb1-6GalNAca-Sp8,GlcNAcb1-6GalNAca-Sp8,40.60245000000001,379.11475,5169.795149999998,17.131,77.8137,21810.4357,5571.2584,30.754750000000005,6.718150000000001,4.939475000000002
GlcNAcβ1-6GalNAcα-Sp14,GlcNAcb1-6GalNAca-Sp14,GlcNAcb1-6GalNAca-Sp14,16.837075000000006,22.57345,45.107425,30.021325,2691.1311000000005,11011.91115,84.938075,14.808224999999995,5.109325000000002,4.198325
GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,24.74259999999999,376.62377500000014,5464.049275,22.584250000000004,11.197225,23394.791825,1427.55535,96.192225,10.709349999999997,8.428775000000002
Glcα1-4Glcβ-Sp8,Glca1-4Glcb-Sp8,Glca1-4Glcb-Sp8,40.51315,45.349375,52.692375,9.230550000000003,8.52875,50.20755,8.63765,7.027525000000002,1.8866500000000004,7.660325000000001
Glcα1-4Glcα-Sp8,Glca1-4Glca-Sp8,Glca1-4Glca-Sp8,33.023475,53.573625,62.570475,28.0188,16.870800000000006,60.41854999999998,0.5805249999999997,6.639449999999999,5.016674999999998,5.75675
Glcα1-6Glcα1-6Glcβ-Sp8,Glca1-6Glca1-6Glcb-Sp8,Glca1-6Glca1-6Glcb-Sp8,21.29955,84.58655000000002,59.57087500000002,14.207474999999995,7.746650000000002,33.74640000000001,7.105424999999999,13.8564,6.565575,12.528200000000005
Glcβ1-4Glcβ-Sp8,Glcb1-4Glcb-Sp8,Glcb1-4Glcb-Sp8,30.522725000000005,81.681325,54.51727500000001,13.624550000000005,13.694,43.070725,10.42455,0.7229000000000001,4.83215,2.8486249999999997
Glcβ1-6Glcβ-Sp8,Glcb1-6Glcb-Sp8,Glcb1-6Glcb-Sp8,28.812750000000005,90.869225,95.605,28.576424999999997,27.766549999999995,75.12889999999993,8.181925,7.667275000000003,4.49795,4.305024999999997
G-ol-Sp8,G-ol-Sp8,G-ol-Sp8,16.272125000000006,44.81357499999999,71.5288,18.052975,11.2237,7.1277249999999945,17.481475,2.584325,7.7366,7.207474999999998
GlcAα-Sp8,GlcAa-Sp8,GlcAa-Sp8,5.828524999999992,3.9724499999999994,99.136525,20.888575,74.09264999999998,28.7431,4.9688,3.5414000000000003,1.2471250000000005,1.99825
GlcAβ-Sp8,GlcAb-Sp8,GlcAb-Sp8,179.73665,168.46380000000005,168.9905,31.450125000000003,18.31175,25.3532,13.0782,15.051299999999998,6.626800000000001,5.681424999999997
GlcAβ1-3Galβ-Sp8,GlcAb1-3Galb-Sp8,GlcAb1-3Galb-Sp8,27.976775,48.396175,57.05485,25.337975,13.087650000000005,17.614975000000015,10.025699999999997,6.651150000000001,12.7273,2.4339749999999984
GlcAβ1-6Galβ-Sp8,GlcAb1-6Galb-Sp8,GlcAb1-6Galb-Sp8,27.543525,25.689925,65.02600000000001,30.490775,16.651175000000002,13.408725000000004,4.2832250000000025,10.60085,5.399149999999998,7.869
KDNα2-3Galβ1-3GlcNAcβ-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,15.755200000000006,19.373625,24.9031,11.988224999999995,16.100399999999997,103.3974,9.12195,8.585125,4.0162999999999975,9.618374999999997
KDNα2-3Galβ1-4GlcNAcβ-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,47.35190000000002,22.78365000000001,43.10030000000002,25.428725,-0.2327250000000003,2350.196225000001,10.555075000000004,3.121199999999998,6.702350000000001,9.948975000000004
Manα1-2Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,6.377625,28.1705,21.935825,18.341975,-5.562199999999999,62.96847500000001,4.0712,5.59635,3.0078749999999994,4.557375
Manα1-2Manα1-3(Manα1-2Manα1-6)Manα-Sp9,Mana1-2Mana1-3(Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,23.869375,28.550375,30.92179999999999,12.04895,5.192199999999996,117.52315000000002,3.0898749999999997,16.978400000000004,7.20215,2.5202750000000007
Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-3Mana-Sp9,15.153899999999995,48.62165,47.58667500000001,3.9378249999999966,-0.2331250000000007,28.48605,5.663525000000003,2.4933500000000004,3.663325,3.720049999999999
Manα1-6(Manα1-2Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6[Mana1-2Mana1-3]Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,7.120224999999998,2296.330075,23.28797500000001,50.116225,37.195475,60.79887500000001,16.764425000000006,8.359675000000001,6.640175000000003,5.177699999999999
Manα1-2Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1.9875500000000024,902.739725,1.0472000000000021,6.047825,52.85402499999999,13.450025000000005,6.129575000000001,17.384525,7.520975,6.567474999999997
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-3(Manα1-2Manα1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-3(Mana1-2Mana1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,62.25742500000001,557.6009,156.603525,17.6345,26.46497500000001,50.81077500000001,27.215925,14.34385,14.107650000000005,12.435175
Manα1-3(Manα1-6)Manα-Sp9,Mana1-3(Mana1-6)Mana-Sp9,Mana1-6(Mana1-3)Mana-Sp9,4.316700000000001,60.09447500000001,58.11835000000001,16.648424999999996,2.3088750000000005,28.581500000000005,13.51965,13.615775000000005,6.5713,1.6343000000000023
Manα1-3(Manα1-2Manα1-2Manα1-6)Manα-Sp9,Mana1-3(Mana1-2Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-2Mana1-6(Mana1-3)Mana-Sp9,30.9315,34.25702500000001,40.086075,23.032399999999992,96.1191,31.5652,10.336275,14.648175000000005,8.3019,7.466475
Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,171.512825,1205.90385,217.125025,7.507199999999999,11.897924999999995,75.56439999999998,142.620425,46.49760000000001,9.6922,48.24545000000001
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4 GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,11.91035,2779.118225,37.891450000000006,34.8938,40.482,17.862275,7.964800000000002,20.344575,4.03875,8.584900000000001
Manβ1-4GlcNAcβ-Sp0,Manb1-4GlcNAcb-Sp0,Manb1-4GlcNAcb-Sp0,29.721375,47.40009999999999,51.686025,30.853925000000004,13.651124999999995,14.415150000000011,18.495375000000006,6.746775,0.7898249999999969,0.9632000000000024
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,7.81775,18.837100000000003,12.683225000000006,15.994074999999995,5.06395,230.474675,8.732874999999998,3.443725,11.971875,5.298800000000001
[3OSO3]Galβ1-4(Fucα1-3)[6OSO3]GlcNAc-Sp8,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]GlcNAc-Sp8 ,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,22.305899999999994,14.259325000000002,20.11695,16.391725,14.403475,159.35944999999995,36.01820000000002,5.1348,8.501325,10.477900000000002
Fucα1-2[6OSO3]Galβ1-4GlcNAc-Sp0,Fuca1-2[6OSO3]Galb1-4GlcNAc-Sp0,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,15.098774999999995,26.925275,25.452075,27.658475,15.68985,51.0249,5.9120750000000015,6.082750000000001,3.61845,1.209625
Fucα1-2Galβ1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,19.181,31.712925,26.46535,19.010575000000006,6.2973,24.897450000000006,7.740275000000002,6.820475000000003,4.322275,4.315575
Fucα1-2[6OSO3]Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2[6OSO3]Galb1-4[6OSO3]Glc-Sp0,Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,22.251675,57.70422500000001,34.36287500000001,29.560350000000003,8.422175,77.1066,35.009874999999994,11.568250000000004,5.991049999999999,2.4222749999999973
Neu5Acα2-3Galβ1-3GalNAcα-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,6.695899999999996,8.648249999999999,41.94805,26.56977500000001,13.880374999999995,4388.10015,4.510749999999999,0.6102500000000006,0.48,-0.24192500000000014
Neu5Acα2-3Galβ1-3GalNAcα-Sp14,,Neu5Aca2-3Galb1-3GalNAca-Sp14,-8.779149999999994,-2.9288500000000024,-13.491100000000005,32.63575,21.716849999999994,2386.627200000001,8.244150000000001,11.1202,5.1454499999999985,1.0125500000000018
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,29.0481,16.461675,31.06945,7.196875,30.465425000000003,321.19277499999987,18.535975,5.185149999999998,8.268825,4.026675000000001
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,34.98894999999999,55.82115000000001,85.50165000000001,16.381700000000002,5.436499999999998,221.199875,8.674625,17.559649999999998,8.704400000000003,8.144224999999999
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,18.651475,16.989224999999998,15.584275,8.371649999999995,11.361925000000005,473.76384999999993,5.801975,6.675199999999998,6.846200000000003,1.826275
Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,35.20675000000001,26.63060000000001,29.4747,34.50927499999999,15.460400000000005,581.37915,7.720650000000006,4.929775,3.679775000000001,6.419600000000001
Neu5Acα2-8Neu5Acα2-8Neu5Acα-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,14.743175,2.724974999999999,42.711875,7.183075000000002,6.1471750000000025,115.59017500000002,4.463949999999999,6.952125000000001,3.7167749999999993,3.1102499999999984
Neu5Acα2-3(6-O-Su)Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3(6-O-Su)Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,-0.9807249999999996,-1.8559750000000008,1.387525,7.597900000000003,0.4917499999999988,146.072025,5.179074999999999,2.610999999999997,4.5497999999999985,3.2379000000000016
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,12.42735,20.496475,40.228375,13.051199999999994,-4.293025,110.26915,15.045850000000002,5.099400000000001,5.509174999999997,7.094550000000003
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp8,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,3.1266000000000016,20.692349999999994,15.970050000000008,7.429399999999998,19.75785,384.90274999999986,6.968899999999999,6.519349999999998,4.478175000000001,6.387149999999997
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,4.892725,9.772949999999996,20.79665,14.386500000000002,12.047375,17.578424999999996,8.962174999999998,5.267625,4.116050000000001,4.608724999999999
Neu5Acα2-3(Neu5Acα2-3Galβ1-3GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(Neu5Aca2-3Galb1-3GalNAcb1-4)Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,-1.9905000000000008,-8.072550000000003,27.402675,5.173400000000001,-53.38389999999999,6207.7926,14.985225000000005,3.6907,6.764975,6.223874999999999
Neu5Acα2-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,3.989900000000004,11.104349999999998,41.26275,32.980675000000005,-8.119425,3101.9343499999995,12.50865,3.275699999999997,4.7375,5.4414
Neu5Acα2-3GalNAcα-Sp8,Neu5Aca2-3GalNAca-Sp8,Neu5Aca2-3GalNAca-Sp8,11.937475,19.937075,23.31382500000001,19.480725000000007,5.462100000000001,40.47507500000006,11.706875,-0.40842499999999937,9.467199999999998,6.4159000000000015
Neu5Acα2-3GalNAcβ1-4GlcNAcβ-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,12.75595,12.912800000000002,18.712,43.179025,28.051075,24.224,19.7709,1.5542249999999989,2.463775000000004,2.2285000000000013
Neu5Acα2-3Galβ1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3(6S)GlcNAc-Sp8,66.361475,81.957725,149.57184999999996,4.474899999999991,6.334625000000001,1951.2054750000007,25.80085,4.615399999999998,8.51825,8.812475
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-3( Fuca1-4)GlcNAcb-Sp8,,,,,,94.6478,17.045149999999992,17.120050000000006,8.131650000000002,4.265725
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,32.893275,35.99875,51.64735000000001,20.166225000000008,9.800124999999998,1739.918925,29.258350000000004,17.321624999999994,10.85,3.1457249999999983
Neu5Acα2-3Galβ1-3(Neu5Acα2-3Galβ1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-3Galb1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Neu5Aca2-3Galb1-3)GlcNAcb-Sp8,7.9801,18.40335,33.001125,19.816100000000013,-0.938324999999999,3340.7056250000005,4.975925000000002,3.124299999999998,2.692300000000001,5.667575000000001
