ancient,old,new,MAL I (0.1ug/ml) Slide#13881 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (1ug/ml) Slide#13882 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (10ug/ml) Slide#13883 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (100ug/ml) Slide#13881 rRequest#2342 Alexa488 6/8/2011 YL,MAA 0.1ug/ml Slide#13634 CFG#non v5.0 Alexa488 4/11/11 HJ,MAA 1ug/ml Slide#13678 CFG#non v5.0 Alexa488 4/15/11 HJ,MAA 10ug/ml Slide#13634 CFG#non v5.0 Alexa488 4/11/11 HJ,MAA 100ug/ml Slide# 13678 CFG#non v5.0 Alexa488 4/15/11 HJ,MAA(Seikagaku) (0.1ug/ml) Slide#:14284 Cfg#2342 07/22/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (1ug/ml) Slide#:14291 Cfg#2342 07/25/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (10ug/ml) Slide#:14290 Cfg#2342 07/25/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (100ug/ml) Slide#:14284 Cfg#2342 07/22/2011 V5.0 Alexa488 CMZ,MAL II (0.1ug/ml) Slide#13884 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (1ug/ml) Slide#13885 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (10ug/ml) Slide#13886 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (100 ug/ml) Slide#13884 rRequest#2342 Alexa488 6/8/2011 YL
Galβ1-4GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,6.1196,-2.066625000000004,1.4177749999999991,-2.7821000000000016,2.123899999999999,0.4425749999999997,-3.873175,26.220550000000053,4.217550000000001,8.615949999999998,19.110275,36.4187,-3.572775000000002,-0.08017500000000055,-7.076250000000004,-27.028675000000018
GalNAcβ1-3Galβ-Sp8,GalNAca-Sp15,GalNAcb1-3Galb-Sp8,1.2678249999999966,4.442075000000003,-1.6739999999999997,-4.895450000000002,6.085324999999999,3.129749999999996,2.7066999999999983,-135.00077499999998,5.530475000000003,10.295674999999996,19.407675,10.016149999999996,-13.08305,-0.9319749999999978,49.798925,284.240325
GlcAβ1-3GlcNAcβ-Sp8,GalNAcb1-3Galb-Sp8,GlcAb1-3GlcNAcb-Sp8,10.757675,4.7398000000000025,9.354824999999998,7.981100000000001,-8.032824999999995,-1.1556750000000022,4.289375,-100.86007500000002,13.5362,11.293325,10.40935,2.570875000000001,-0.12897499999999695,12.670825,12.246625000000005,8.497325000000004
,GlcAb1-3GlcNAcb-Sp8,,,,,,,,,,,,,,,,,
GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,14.922300000000005,23.956924999999995,10.567774999999996,-1.291999999999998,-3.2497249999999984,-2.210925,-6.9268250000000045,-14.187974999999987,5.394574999999999,5.2554500000000015,9.06645,22.845075,0.8543250000000029,3.1136499999999963,16.35095,-27.333325
,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,,,,,,,,,,,,,,,,,
GlcNAcβ1-3Man-Sp10,GlcNAcb1-3Man-Sp10,GlcNAcb1-3Man-Sp10,11.330675000000005,15.557575000000005,15.11485,18.55775,5.605775000000005,1.7794999999999952,13.811750000000005,-364.541575,27.04805,11.962825000000002,11.159849999999995,15.448825,-2.883049999999997,1.232375000000001,-3.9064999999999936,44.12242500000001
GlcNAcβ1-4GlcNAcβ-Sp10,GlcNAcb1-4GlcNAcb-Sp10,GlcNAcb1-4GlcNAcb-Sp10,1.6554499999999983,9.677024999999997,2.9712750000000017,10.971624999999996,-4.3416,-3.784875,583.130525,9082.276325,4.3755,5.3782999999999985,17.503600000000002,9.7988,-1.2548499999999976,-0.8537000000000035,1.8672500000000056,-58.973225000000006
GlcNAcβ1-4GlcNAcβ-Sp12,GlcNAcb1-4GlcNAcb-Sp12,GlcNAcb1-4GlcNAcb-Sp12,5.478450000000002,23.460699999999992,42.147825,5.817425,-4.780500000000004,-11.7674,46.55337500000001,-315.852125,19.903575000000004,2.633049999999997,7.4176,7.676299999999998,0.3615750000000091,2.033574999999992,-1.205475,50.904375
HOOC(CH3)CH-3-O-GlcNAcβ1-4GlcNAcβ-Sp10,HOOC(CH3)CH-3-O-GlcNAcb1-4GlcNAcb-Sp10,MurNAcb1-4GlcNAcb-Sp10,27.110700000000005,8.896725000000004,-3.8050499999999983,16.359450000000002,-12.300774999999994,-9.771925,7.925275000000003,7259.514549999997,0.9686000000000003,18.937075,9.405300000000002,5.607624999999999,6.497525,1.4067499999999988,-12.404399999999995,-44.59504999999999
Manα1-6Manβ-Sp10,Mana1-6Manb-Sp10,Mana1-6Manb-Sp10,8.579500000000003,6.995474999999999,9.503,8.817600000000002,11.406325,-4.062925000000004,21.132625000000004,-85.85652499999998,19.860175,25.732450000000004,9.829375,18.699150000000003,1.1240999999999983,14.958575000000005,6.572375000000013,53.82594999999999
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,17.684450000000005,10.016725,14.546325,16.021374999999995,9.947299999999998,0.3548250000000017,4.7216749999999985,-679.0974500000002,3.574725,7.240324999999998,8.527175,17.67875,23.001549999999995,14.371925,20.113825,160.37527500000004
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-6(Manα1-3)Manα1-6)Manα-Sp9,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-6(Mana1-3)Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,9.157474999999998,15.205100000000002,11.771375,-3.367925,2.7584,5.743724999999998,4.9659499999999985,-23.34975,7.351349999999997,5.345650000000002,19.585475,10.18465,9.06415,25.005875000000003,23.85365000000001,8.11152500000001
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-6(Manα1-2Manα1-3)Manα1-6)Manα-Sp9,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,0.8548000000000079,25.4249,18.5315,25.945750000000004,8.221825000000003,-0.8610749999999996,15.682725,-33.259025,6.4339499999999985,2.4495499999999986,8.365374999999998,1.9198000000000004,11.063675000000005,31.597674999999995,28.693974999999995,42.4029
Neu5Acα2-3Galβ1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-6)GalNAcα-Sp14,Neu5Aca2-3Galb1-3(Neu5Aca2-3Galb1-4GlcNAcb1-6)GalNAca-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,2.9237000000000077,-7.594299999999992,52.779225,1665.3011000000006,10.848675,-1.3172249999999988,-3.994875000000004,8.300350000000009,23.88505,16.761974999999993,464.3477,5946.995175,1.7885250000000037,1044.6543,13644.798449999995,34862.952825
Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-3Galb1-3(Neu5Aca2-6)GalNAca-Sp14,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,13.312150000000004,16.269550000000002,266.189025,1995.16375,5.658924999999996,2.464649999999996,16.087825000000006,-11.658524999999996,27.36925,45.63254999999999,1009.2728500000003,9671.271375,-6.515725000000002,-3.3497249999999994,-18.5166,-3.151249999999976
,Neu5Aca2-3Galb1-3GalNAca-Sp14,,,,,,,,,,,,,,,,,
,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,,,,,,,,,,,,,,,,,
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-5.664074999999998,8.025750000000002,5.873275000000002,15.98845,5.921924999999997,-1.904625000000001,-0.7937999999999974,660.298275,5.004474999999999,3.4493249999999986,8.599474999999996,13.771824999999998,10.501775000000016,10.526875,68.983475,101.11852500000003
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,59.46809999999999,33.044650000000004,12.889925000000005,25.82864999999999,0.7139999999999986,2.341924999999998,6.991350000000009,-92.037075,6.924875,8.686225,2.7700499999999995,3.6114250000000014,22.94177500000001,-7.3896000000000015,-11.160099999999986,34.943949999999994
Neu5Acα2-8Neu5Acβ-Sp17,Neu5Aca2-8Neu5Acb-Sp17,Neu5Aca2-8Neu5Acb-Sp17,67.37629999999999,46.6824,6.68975,29.549249999999986,-1.3606750000000023,9.5813,-3.6171000000000006,146.68932500000003,11.353025000000002,0.3528249999999993,13.422024999999998,4.08215,11.5413,31.28162500000001,17.58657500000001,1.1051000000000215
Neu5Acα2-8Neu5Acα2-8Neu5Acβ-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,-4.679024999999996,15.350175000000016,6.029925000000002,38.658774999999984,6.504175000000003,-16.209850000000007,-9.090549999999997,-75.91444999999997,10.565150000000003,6.337774999999998,17.030925000000003,3.183575,-4.660525000000007,0.07412500000000577,-26.250725000000006,-10.491399999999992
Neu5Gcβ2-6Galβ1-4GlcNAc-Sp8,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,88.69900000000001,86.42330000000003,12.3196,124.26485,13.462599999999998,9.613450000000002,9.044150000000002,110.64655000000002,9.5701,7.1721,11.651175,22.162275,31.07572499999999,0.6216499999999989,7.4972749999999975,114.4436
Galβ1-3GlcNAcβ1-2Manα1-3(Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Galb1-3GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,28.377825000000005,36.34670000000001,-4.900750000000002,29.101825,36.01159999999999,11.345425000000002,37.54022500000001,76.84979999999973,16.480225,11.132650000000005,14.376224999999998,8.03765,8.502600000000008,8.958775000000003,16.6483,84.23892500000002
Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,30.119100000000003,374.233425,6167.54135,13041.430425,4.887174999999999,0.10622500000000024,-5.313849999999999,-77.76987500000001,239.61675,651.0934500000002,5966.096175,22046.669075,-3.452575000000003,3.994625000000001,0.5654750000000028,-48.34102500000001
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3.2769249999999985,184.674875,2633.7862250000007,8817.840349999999,6.935224999999997,12.064274999999995,-1.099800000000002,-65.55635000000001,117.759725,283.7697750000001,3023.0996250000007,18172.409600000006,-5.526324999999996,-17.20335,0.7548249999999967,318.382025
Fucα1-3(Galβ1-4)GlcNAcβ1-2Manα1-3(Fucα1-3(Galβ1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,Fuca1-3(Galb1-4)GlcNAcb1-2Mana1-3(Fuca1-3(Galb1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,12.234625000000007,14.127575000000002,7.558225,-2.5068500000000022,12.1631,-1.8012000000000017,11.919975000000004,-36.34294999999999,9.709400000000002,4.6964250000000005,4.6770000000000005,14.3202,17.827949999999994,10.793874999999995,44.245375,172.53615000000008
Neu5Ac(9Ac)a2-3Galβ1-4GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-4GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",34.932575,153.97379999999995,2445.782825,8994.689025,3.874599999999997,11.563825,-0.5313249999999989,418.468025,196.13969999999995,493.47115,3939.749175,16427.055449999996,4.747074999999995,0.14994999999999692,-9.042875000000002,705.8942
Neu5Ac(9Ac)a2-3Galβ1-4GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-4GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",-0.7939750000000032,10.878275,-5.752650000000001,-9.484574999999998,4.666775000000001,-10.42,-0.17382500000000078,-146.62479999999996,0.01162500000000044,26.575275000000005,6.8398,-0.040625000000005684,-4.022649999999999,1.7314500000000024,-1.3673749999999991,0.6294000000000075
Neu5Ac(9Ac)a2-3Galβ1-3GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-3GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",34.932575,153.97379999999995,2445.782825,8994.689025,3.874599999999997,11.563825,-0.5313249999999989,418.468025,196.13969999999995,493.47115,3939.749175,16427.055449999996,4.747074999999995,0.14994999999999692,-9.042875000000002,705.8942
Neu5Ac(9Ac)a2-3Galβ1-3GlcNAcβ-Sp0,Neu5Ac(9Ac)a2-3Galb1-3GlcNAcb-Sp0,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",-0.7939750000000032,10.878275,-5.752650000000001,-9.484574999999998,4.666775000000001,-10.42,-0.17382500000000078,-146.62479999999996,0.01162500000000044,26.575275000000005,6.8398,-0.040625000000005684,-4.022649999999999,1.7314500000000024,-1.3673749999999991,0.6294000000000075
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,7.737599999999995,4.008174999999998,13.416925,18.404225,-9.839949999999998,53.237525,-13.911,11.287000000000004,5.639249999999999,-0.3271000000000006,-3.28,-13.058250000000005,13.487249999999996,-8.302049999999998,-8.006699999999999,83.05030000000002
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,21.074150000000003,13.908825000000006,16.278950000000002,-5.886324999999991,-1.901875,-1.7676000000000034,-2.854025,-3.422674999999998,14.8093,13.882899999999976,4.935450000000001,15.948425,5.7117999999999975,10.39375,35.31090000000001,11.66485
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-0.4072000000000049,6.730400000000002,-1.7096249999999955,-9.208475,-9.1692,-18.994,0.4754500000000022,-381.94055,0.5965499999999997,12.153700000000004,15.620725000000006,10.222550000000002,10.361624999999997,-15.470525000000002,14.246875,56.822125
Galα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,21.922624999999996,14.450875000000005,5.3232,11.292150000000017,0.4118999999999993,-4.116849999999999,3.115850000000002,-72.7375,-0.6058249999999994,12.06305,4.753175,2.6465,1.6968999999999994,42.34875,22.328125,60.79644999999999
GalNAcβ1-3Galα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,10.844925000000007,37.20380000000001,11.952749999999998,7.695450000000001,3.9161,-12.9375,21.87680000000001,351.7399,15.062925,23.427,11.954950000000002,0.6457999999999986,29.63127500000001,36.628875,13.2723,6.5366750000000025
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,21.164575,12.416850000000005,15.877850000000002,105.78534999999998,-9.12715,1.2895249999999994,1.4113749999999996,-163.79215000000005,7.034924999999998,4.981274999999999,6.05685,11.131825,8.9586,24.549450000000004,20.29635,-42.33170000000001
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,28.929600000000004,53.4711,18.160799999999988,52.058125,23.33570000000001,15.454475,39.71617499999999,-39.97202500000003,31.987300000000005,33.7056,22.950999999999997,31.701,29.023250000000008,26.391025000000006,36.412375,42.227824999999974
Neu5Acα2-3-Galβ1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-6)GalNAc-Sp14,(Neu5Aca2-3-Galb1-3)(((Neu5Aca2-3-Galb1-4(Fuca1-3))GlcNAcb1-6)GalNAc-Sp14,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAc-Sp14,160.32524999999995,136.5392,53.715175000000016,347.63185,22.634049999999995,6.2838999999999965,13.867949999999995,-455.698275,16.997475,11.9793,14.32255,42.261,157.62665,145.419175,1706.446325,10602.33545
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-2.354325,-0.8552500000000016,-8.524025,1.6958749999999991,2.298874999999999,10.72835,1352.4381999999996,4393.311774999998,3.864475000000001,-0.3854249999999997,5.56765,-0.3814000000000037,-6.573025000000001,7.680874999999998,3.5318750000000065,-9.841974999999998
GlcNAcα1-4Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb-Sp0,1.4538999999999973,17.309424999999994,6.034300000000004,-6.360375,7.0271250000000025,1.7784750000000005,960.77345,20178.91115,4.249974999999999,6.234825,2.253525,1.4972500000000029,-12.840474999999998,-6.137375000000002,-12.903125,45.3883
GlcNAcα1-4Galβ1-3GlcNAcβ-Sp0,GlcNAca1-4Galb1-3GlcNAcb-Sp0,GlcNAca1-4Galb1-3GlcNAcb-Sp0,-11.705,14.208774999999996,9.501575000000004,1.0320250000000044,0.9677249999999962,-6.002650000000001,5.377825000000001,271.70402500000006,4.786000000000003,2.793774999999997,6.2278,-3.999475,-2.8594250000000017,23.735849999999967,-12.570724999999989,-32.252949999999984
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,13.453274999999998,24.156474999999997,6.020924999999997,7.966625000000012,-0.8018249999999973,20.588675,782.3394250000001,25233.35825,7.404225,1.4406499999999989,9.609475,2.6867250000000027,-5.815449999999999,16.440125000000002,-19.44375,12.750450000000017
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,87.21652500000002,78.041275,46.17977499999999,96.02672499999994,2.657149999999998,-2.026299999999999,132.516975,2730.0010499999994,26.672325,3.635024999999999,11.654649999999998,8.653275000000002,54.83457500000002,62.10535,75.5698,194.79375
GlcNAcα1-4Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,13.698149999999998,47.93785,0.4700500000000005,15.575025000000005,-0.4826499999999996,-0.6163999999999987,1179.276475,24144.670525,-1.6381000000000006,2.4132250000000006,7.144225000000002,4.506375000000006,7.1216250000000025,1.0498500000000135,-17.016824999999994,0.08492500000000193
GlcNAcα1-4Galβ1-3GalNAc-Sp14,GlcNAca1-4Galb1-3GalNAc-Sp14,GlcNAca1-4Galb1-3GalNAc-Sp14,28.85397499999999,51.57782500000001,34.73837499999999,18.542775000000006,4.454250000000002,5.136500000000005,27.645975,-140.40637500000003,8.151575000000005,11.630125,12.214225000000004,14.030875000000002,32.98140000000001,21.354850000000006,47.62817500000001,138.46947499999996
Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,80.99605,24.62265000000001,2.8215499999999953,63.41737500000001,9.147949999999994,-6.8551,-17.455925,-107.98712500000002,11.679325000000002,11.829700000000004,2.820375000000001,10.366350000000006,-0.34694999999999965,-10.663000000000013,-10.617724999999991,9.539600000000009
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3(Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,47.54257500000001,52.75172499999998,8.956825000000002,39.27265000000001,4.2973750000000015,-8.055975,24.411750000000005,-109.22820000000002,5.258449999999954,10.797875,12.608899999999998,9.566699999999996,7.4069,36.76075,15.244599999999998,102.81627499999998
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,-8.019700000000004,-5.14885,-9.444974999999996,-2.599124999999997,7.461500000000004,-6.216099999999997,-13.845950000000002,-6.437674999999999,3.463875,4.7075999999999985,7.080874999999999,5.528125,-10.537224999999996,-0.6228000000000016,-2.8462500000000084,-9.2916
Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-3Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,12.441824999999998,5.036149999999999,-2.57165,-4.298274999999997,4.0287000000000015,-5.6117250000000025,8.501299999999997,196.708625,10.771549999999998,4.687275,8.647024999999998,17.167299999999994,3.478575000000001,5.3750500000000025,9.10385,74.90330000000002
Galβ1-4GlcNAcβ1-2Manα1-3Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,3.811225,9.513975000000002,0.40722500000000217,-9.5322,-5.288924999999999,6.212949999999998,-11.613700000000005,-87.37740000000002,8.075300000000004,8.677524999999997,12.85235,85.50529999999998,2.870124999999998,0.8289249999999981,9.376725,246.4223
