ancient,old,new,LCA (0.1ug/ml) Slide#13932  rRequest#2342 Alexa488 6/14/2011 YL,LCA (1ug/ml) Slide#13933  rRequest#2342 Alexa488 6/14/2011 YL,LCA (10ug/ml) Slide#13934  rRequest#2342 Alexa488 6/14/2011 YL,LCA (100 ug/ml) Slide#13932  rRequest#2342 Alexa488 6/14/2011 YL,LcH (0.1ug/ml) Slide#15040  rRequest#2342 Alexa488 1/27/2012 YL,LcH (1ug/ml) Slide#15050 rRequest#2342 Alexa488 1/30/2012 YL,LcH (10ug/ml) slide#15049 rRequest#2342 Alexa488 1/30/2012 YL,LcH (100ug/ml) Slide#15040 rRequest#2342 Alexa488 1/27/2012 YL
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,4.288525,7.150900000000003,1.737224999999999,13.2173,14.075425,14.80575,10.414375,16.472050000000007
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,7.580925000000002,-2.1239500000000016,6.773674999999997,28.81077500000001,8.742799999999999,5.7499499999999975,5.218799999999998,12.132799999999996
GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-0.3757000000000019,4.935150000000002,7.25625,21.23,16.32075,26.924025,31.83665000000001,80.35877499999998
GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,-0.12737500000000068,8.2884,8.105675000000002,39.01964999999999,6.2388749999999975,19.021400000000003,19.932999999999996,17.516824999999994
GlcNAcβ1-4-MDPLys,GlcNAcb1-4-MDPLys,GlcNAcb1-4-MDPLys,13.349525000000002,14.638399999999995,3.722674999999999,8.03555,7.949049999999998,8.221725,13.961649999999995,22.197475000000004
GlcNAcβ1-4(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-4(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,-3.0959499999999984,-3.1861749999999995,2.9328000000000043,-2.8690750000000005,10.585025,22.090750000000003,13.171,22.66610000000001
GlcNAcβ1-4Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,6.108049999999999,-2.3851,-3.559325000000001,-3.0964000000000027,-4.040825000000001,-12.501900000000004,-9.29215,-8.029550000000002
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4β-Sp8,(GlcNAcb1-4)6b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,17.438050000000004,5.200500000000002,37.78035000000001,67.96032499999998,11.665250000000002,16.55625,5.60995,22.9712
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,(GlcNAcb1-4)5b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,-2.26305,7.553050000000002,7.132750000000002,83.995525,5.394925000000002,23.095575000000004,4.675025000000003,7.121675
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,4.782399999999999,1.8560249999999991,18.350424999999994,59.05310000000001,18.667375,5.843449999999999,21.08184999999999,22.185875
GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,GlcNAcb1-6(Galb1-3)GalNAca-Sp8,,,,,,,,,
GlcNAcβ1-6GalNAcα-Sp8,GlcNAcb1-6GalNAca-Sp8,GlcNAcb1-6GalNAca-Sp8,-0.4637000000000011,10.506775,-0.7879499999999986,3.645599999999998,5.980799999999999,21.60795,0.8794249999999977,8.79015
GlcNAcβ1-6GalNAcα-Sp14,GlcNAcb1-6GalNAca-Sp14,GlcNAcb1-6GalNAca-Sp14,6.743025000000001,6.481024999999999,18.99185,16.471050000000005,17.854825,28.25317499999999,7.696225,4.714575
GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,9.324099999999996,6.784500000000001,8.667225000000002,28.100224999999995,5.547749999999999,17.424575000000004,11.229050000000004,22.190850000000005
Glcα1-4Glcβ-Sp8,Glca1-4Glcb-Sp8,Glca1-4Glcb-Sp8,7.349174999999999,4.545274999999998,17.614675,16.701424999999993,16.91625,20.493999999999996,28.769124999999992,22.068199999999994
Glcα1-4Glcα-Sp8,Glca1-4Glca-Sp8,Glca1-4Glca-Sp8,12.526,4.475275000000001,9.310499999999998,9.449675,9.10635,18.931449999999995,11.262725,10.019625
Glcα1-6Glcα1-6Glcβ-Sp8,Glca1-6Glca1-6Glcb-Sp8,Glca1-6Glca1-6Glcb-Sp8,14.977449999999996,4.18145,14.576774999999996,31.31150000000001,17.196975000000002,11.12555,20.476675,22.10435
Glcβ1-4Glcβ-Sp8,Glcb1-4Glcb-Sp8,Glcb1-4Glcb-Sp8,15.975600000000005,9.390775,11.6116,6.302425,11.517625,11.136999999999995,12.4285,57.78325000000001
Glcβ1-6Glcβ-Sp8,Glcb1-6Glcb-Sp8,Glcb1-6Glcb-Sp8,8.374400000000003,11.436300000000005,9.883625000000002,6.1555,13.885599999999998,7.0967499999999974,17.191225,41.62982500000001
G-ol-Sp8,G-ol-Sp8,G-ol-Sp8,27.915449999999996,0.4092000000000002,16.716525000000004,1.0256749999999997,10.5401,22.780300000000004,27.5179,0.8738249999999965
GlcAα-Sp8,GlcAa-Sp8,GlcAa-Sp8,3.924025,7.248049999999999,16.8769,12.046674999999995,9.240225,8.313450000000001,3.6701,11.468975
GlcAβ-Sp8,GlcAb-Sp8,GlcAb-Sp8,58.79575,33.231275,126.74457500000004,92.04375,70.78990000000002,57.187900000000006,53.31145,133.15479999999997
GlcAβ1-3Galβ-Sp8,GlcAb1-3Galb-Sp8,GlcAb1-3Galb-Sp8,5.852775000000001,12.920325000000005,52.890675000000016,5.977625,6.239025000000002,8.743025000000001,23.9644,4.1434250000000015
GlcAβ1-6Galβ-Sp8,GlcAb1-6Galb-Sp8,GlcAb1-6Galb-Sp8,35.90567500000001,4.9414,26.431025,45.430675,9.6264,19.8389,14.189375,13.136749999999996
KDNα2-3Galβ1-3GlcNAcβ-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,4.820925000000001,2.2144999999999992,11.5695,9.761325,12.038724999999998,19.98695,16.467550000000006,5.081850000000031
KDNα2-3Galβ1-4GlcNAcβ-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,23.359375,4.408874999999998,10.228199999999998,17.416525,14.3459,28.05892499999999,12.673099999999994,22.333524999999995
Manα1-2Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,6.3069250000000014,201.6197,3811.9303,15018.660324999995,65.41409999999999,243.41435,7808.98855,37758.0845
Manα1-2Manα1-3(Manα1-2Manα1-6)Manα-Sp9,Mana1-2Mana1-3(Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,11.634625,756.124475,12355.96075,25233.12275000001,24.38170000000001,54.954475,6521.7785250000015,39808.357550000015
Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-3Mana-Sp9,20.079474999999995,45.779474999999984,895.22325,12194.494575,20.94765,32.848274999999994,1917.60905,35066.671525
Manα1-6(Manα1-2Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6[Mana1-2Mana1-3]Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,16.298274999999997,70.61145,2242.337175,13237.589725000005,15.8718,10.174624999999997,1274.3324250000005,33595.345825000004
Manα1-2Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,13.240175000000004,55.55015,4371.58655,14534.465474999995,2.46795,9.932549999999996,838.3536500000001,36021.3639
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-3(Manα1-2Manα1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-3(Mana1-2Mana1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,38.8668,12.533724999999995,546.8210499999999,1467.438325,73.58265000000002,65.347625,355.388025,21311.14895
Manα1-3(Manα1-6)Manα-Sp9,Mana1-3(Mana1-6)Mana-Sp9,Mana1-6(Mana1-3)Mana-Sp9,9.079475000000002,10.835524999999995,546.64955,2474.2115,5.700475000000001,27.869875,14.72207499999999,6757.848999999998
Manα1-3(Manα1-2Manα1-2Manα1-6)Manα-Sp9,Mana1-3(Mana1-2Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-2Mana1-6(Mana1-3)Mana-Sp9,24.391575,345.1444500000002,20004.098475,30952.91955,23.851424999999995,333.94715,31996.358875000005,35271.004024999995
Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,63.2574,88.29350000000002,1689.1973250000005,6813.543849999999,265.562825,381.1956,964.035275,34937.839199999995
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4 GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,9.839275,30.59239999999999,371.32585000000006,1388.2302499999996,13.01675,51.38195000000002,689.1083500000002,16699.313725
Manβ1-4GlcNAcβ-Sp0,Manb1-4GlcNAcb-Sp0,Manb1-4GlcNAcb-Sp0,11.348725000000002,6.610574999999999,11.663849999999998,31.13597500000001,7.485375000000001,4.491574999999999,9.612975,-2.8149
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,-1.49625,3.1723999999999983,5.329399999999996,8.405375,3.0854250000000008,6.762699999999999,8.784874999999998,3.723650000000001
[3OSO3]Galβ1-4(Fucα1-3)[6OSO3]GlcNAc-Sp8,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]GlcNAc-Sp8 ,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,13.683125,4.247275000000002,4.030525,3.9897500000000012,15.3629,18.103075000000004,26.805825,48.94222499999999
Fucα1-2[6OSO3]Galβ1-4GlcNAc-Sp0,Fuca1-2[6OSO3]Galb1-4GlcNAc-Sp0,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,5.452474999999998,5.047525,9.239025,2.605725,5.905299999999998,9.741425,10.920275,21.5657
Fucα1-2Galβ1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,1.0577000000000003,8.893475000000002,0.31342499999999873,3.88345,8.625399999999999,16.683125,15.374350000000005,33.2715
Fucα1-2[6OSO3]Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2[6OSO3]Galb1-4[6OSO3]Glc-Sp0,Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,6.337849999999996,13.18125,8.848625000000002,10.723399999999998,11.754400000000002,19.436775,17.52135,35.3549
Neu5Acα2-3Galβ1-3GalNAcα-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,-0.6211000000000002,0.8404750000000005,-0.3892499999999997,-4.6952250000000015,6.610575000000001,39.1463,2.8775999999999997,42.4699
Neu5Acα2-3Galβ1-3GalNAcα-Sp14,,Neu5Aca2-3Galb1-3GalNAca-Sp14,9.218274999999998,3.398074999999998,-7.5227249999999986,5.068349999999999,-2.4647250000000005,1.8136250000000051,-6.2036,-18.564625
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4.600225,3.838225,8.194550000000008,3.162075000000001,23.1738,10.07135,17.909075,31.331300000000052
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,3.3959750000000017,14.828900000000004,15.400275000000004,38.40582500000001,64.03922499999999,76.66377499999999,87.68205000000003,105.750125
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,2.815625000000012,-6.641924999999999,10.183274999999998,-4.276575000000001,30.161175,5.829249999999996,8.056325,11.115124999999995
Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,-3.097275,14.199075,5.454725,4.860949999999988,7.574900000000001,10.345475,9.2128,15.24955
Neu5Acα2-8Neu5Acα2-8Neu5Acα-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,18.90995,-5.7725,0.4737000000000027,5.965650000000003,9.351124999999998,12.181825000000002,15.129800000000005,8.03305
Neu5Acα2-3(6-O-Su)Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3(6-O-Su)Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,1.6167499999999997,1.917225,1.040424999999999,1.8464000000000027,8.104425000000003,24.371599999999994,-1.189350000000001,3.328075
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,8.124349999999998,12.484475000000002,6.9140000000000015,570.8293000000001,14.580149999999994,28.678774999999995,24.689325,44.38365
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp8,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,11.833649999999995,-0.0738000000000012,9.523725000000002,62.391475,7.468824999999999,9.947225000000008,7.3101499999999975,20.0224
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,4.112875000000002,5.033999999999999,16.56635,6.211825000000001,4.719049999999998,6.563125,16.7244,8.698149999999998
Neu5Acα2-3(Neu5Acα2-3Galβ1-3GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(Neu5Aca2-3Galb1-3GalNAcb1-4)Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,8.291050000000002,12.797574999999998,18.34825,5.127399999999998,7.235225,12.525825000000005,30.3347,14.192775
Neu5Acα2-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,15.634100000000005,4.453175000000002,1.3081499999999997,13.107950000000002,6.435250000000003,4.167624999999997,33.470825000000005,11.216174999999994
Neu5Acα2-3GalNAcα-Sp8,Neu5Aca2-3GalNAca-Sp8,Neu5Aca2-3GalNAca-Sp8,5.319649999999996,0.7015249999999984,-3.9224750000000044,-5.029724999999996,10.794575000000002,9.964874999999996,21.7757,12.578925000000005
Neu5Acα2-3GalNAcβ1-4GlcNAcβ-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,-0.6219500000000018,3.557025000000001,7.631149999999997,3.5796500000000013,6.0555249999999985,9.319,6.001775,3.030025
Neu5Acα2-3Galβ1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3(6S)GlcNAc-Sp8,38.12304999999999,27.4596,31.671575,48.87535,52.486125,48.961075,57.48614999999999,85.41104999999997
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-3( Fuca1-4)GlcNAcb-Sp8,,,,,,,,
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,13.92865,10.667,32.920475,63.41465,15.531275,30.65335,64.83149999999999,125.445625
Neu5Acα2-3Galβ1-3(Neu5Acα2-3Galβ1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-3Galb1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Neu5Aca2-3Galb1-3)GlcNAcb-Sp8,15.609224999999995,15.426125,2.69515,3.3518500000000024,7.7444250000000014,15.264075000000002,3.9844000000000013,8.55375
Neu5Acα2-3Galβ1-3[6OSO3]GalNAcα-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GalNAca-Sp8,Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,-1.1974,10.96975,-3.0401250000000006,-2.118574999999998,11.842975,6.871275000000002,4.216649999999998,13.267874999999995
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,24.0092,5.136650000000003,6.352325,6.303175,6.0916,8.020475000000001,8.882724999999997,12.090875000000004
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp14,,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,26.32925,11.5901,24.53305,121.905275,21.1697,30.41955,137.06307500000003,878.933425
Neu5Acα2-3Galβ-Sp8,Neu5Aca2-3Galb-Sp8,Neu5Aca2-3Galb-Sp8,19.827449999999992,10.193924999999997,10.062750000000024,1.7851999999999997,16.50355,7.842700000000002,7.6462,24.079300000000003
Neu5Acα2-3Galβ1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,23.933800000000005,17.469425,12.359425000000002,3.758975,27.861725,30.76707500000001,35.381225,40.436650000000014
Neu5Acα2-3Galβ1-3GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,11.098925000000005,4.1454749999999985,6.578149999999999,4.384799999999984,4.150075000000001,7.931574999999999,9.412399999999998,23.03115
Fucα1-2[6OSO3]Galβ1-4Glc-Sp0,Fuca1-2[6OSO3]Galb1-4Glc-Sp0,Fuca1-2(6S)Galb1-4Glcb-Sp0,9.805525000000003,5.257674999999999,16.728450000000002,-4.415925000000001,16.143900000000002,19.684575,34.428125,35.309475000000006
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,-2.6309499999999986,2.5063999999999997,5.233500000000001,6.928974999999998,48.7383,66.79845000000002,63.88107500000001,55.562725
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,8.640099999999995,9.7672,2.72905,6.891424999999996,13.195575000000002,15.055999999999996,17.215475,8.443950000000001
Neu5Acα2-3Galβ1-4[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(6S)GlcNAcb-Sp8,0.9083249999999978,14.209275,134.77027500000003,19.884925,4.425525,1.6200250000000018,18.235675,29.841449999999995
Neu5Acα2-3Galβ1-4(Fucα1-3)[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0.3926999999999996,1.3914250000000017,15.65205,-1.0683750000000014,6.183074999999995,7.3809,39.31015000000001,4.691075
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,3.312375000000003,19.456225000000007,6.026950000000001,18.818475,21.320350000000005,27.350425,6.993349999999998,48.308675
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,2.444025,4.303049999999999,4.683200000000001,87.28162499999998,9.660900000000002,31.6557,14.531600000000026,43.76287500000001
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,-1.1845000000000017,0.5621999999999989,3.1969250000000042,12.862824999999996,1.4224749999999986,1.344125,16.670725,-1.2285500000000005
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,4.459375,2.8358250000000016,4.872350000000001,9.714750000000038,13.0713,2.5273250000000007,7.489700000000001,12.904274999999869
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,15.15355,8.463475000000003,21.279975,35.46462500000001,14.681400000000002,32.50277499999999,25.293899999999994,44.83817499999999
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-0.33654999999999896,9.85025,0.06849999999999845,11.210100000000002,8.264924999999998,17.106899999999996,15.193499999999998,28.239200000000004
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,10.4022,13.74225,1.3811249999999982,3.2011000000000016,8.434725,25.4102,16.53425,29.083025000000006
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,-0.8404500000000006,3.86955,2.207699999999999,9.130100000000002,7.11585,9.379849999999998,17.615074999999994,3.031299999999998
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,10.784000000000004,7.8768249999999975,5.28815,-4.094375,5.613925,7.6534499999999985,8.340649999999998,42.093875
Fucα1-2Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4(6S)Glcb-Sp0,9.938074999999998,12.762825,4.292074999999997,18.6711,15.560050000000002,28.082225,25.73055,20.36805
Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,20.83845,18.9693,15.220525,18.036725000000004,39.34627500000001,90.42125,64.95817500000001,104.901275
